Joe Schultz,0.272751896
Bobby Avila,0.272640417
Beau Bell,0.272602814
Fred Dunlap,0.272556028
Brian Harper,0.27255321
Mike Kreevich,0.272484567
Steve Bellan,0.272447552
Bert Griffith,0.272341453
Parke Wilson,0.272338568
James Roseman,0.272192251
Bill Cunningham,0.272175256
Ralph Young,0.272128782
Jimmy Wasdell,0.272116474
Ben Huffman,0.27205523
Lenny Dykstra,0.272050014
Thomas Tinney,0.272
Russ Sullivan,0.271904762
Jimmie Reese,0.271653758
Gene Paulette,0.271617311
John McMullin,0.271617204
Lou Bierbauer,0.271609148
Carl Reynolds,0.271542513
Bud Stewart,0.271528733
Sherry Magee,0.271405071
Frank Motz,0.271355314
Al McCauley,0.271317136
Pearce Chiles,0.271284619
Gene DeMontreville,0.271280372
Joe Boley,0.271133596
Babe Twombly,0.271123397
Dick Howser,0.271055528
Duff Cooley,0.271022925
Hack Miller,0.270970464
Al Oliver,0.270899765
Ron Blomberg,0.270825853
Glenn Beckert,0.270824554
Marty McManus,0.270817443
Dave Magadan,0.270809892
Gat Stires,0.270784771
Yale Murphy,0.270719424
Bobby Wallace,0.270704135
Patsy Tebeau,0.270687712
John Bass,0.270679612
Duke Kenworthy,0.270628428
Charlie Householder,0.270588235
Barney McLaughlin,0.27051227
Rebel Oakes,0.270500212
Herman Long,0.270467405
Joe Grace,0.270413528
Norm Larker,0.270412929
John Ward,0.270406513
Lou Skizas,0.27025584
Tom Gettinger,0.270254645
Topsy Hartsel,0.270228998
Joe Schultz,0.270222185
Bill Drescher,0.270151226
Johnny Lucadello,0.270100338
Jesse Hill,0.270100178
Jackie Jensen,0.270095463
Clyde Sukeforth,0.269986842
Hub Collins,0.269975637
Sherm Lollar,0.269876304
Eddie Burke,0.269823107
George Hausmann,0.269797928
Sam Barkley,0.269788804
Mark Koenig,0.269780568
Don Padgett,0.269602988
Ray Sanders,0.269534146
Walt French,0.269482111
Armando Marsans,0.269458311
Elliot Bigelow,0.269392798
George Heubel,0.269230769
John Milligan,0.269230769
Bunk Congalton,0.26919344
Andy Pafko,0.269147859
Joe Kelly,0.269104966
Buck Crouse,0.269059379
Aaron Robinson,0.269048326
Tom Hutton,0.269034112
Jack Carney,0.269021834
Bobby Estalella,0.26896793
Babe Borton,0.268916828
Birdie Tebbetts,0.26889552
Gus Mancuso,0.268841062
Nomar Garciaparra,0.268831502
William Fischer,0.268793176
Elmer Sutcliffe,0.268702643
Jim Delahanty,0.2686376
Dick Wakefield,0.268623196
George Myatt,0.268542161
Billy Rogell,0.268293505
Mike Grady,0.268292888
Charlie Pick,0.268269034
Cub Stricker,0.268255754
Bill Sommers,0.268180589
Lance Johnson,0.268168062
Harry McCaffery,0.268156425
Les Fleming,0.268105031
Duke Farrell,0.268066842
Lefty Davis,0.268020641
Bob Johnson,0.268017493
Brett Butler,0.268000458
Stan Rojek,0.267945313
Lee Magee,0.267914621
Dave Birdsall,0.267816444
Roy Weatherly,0.267813834
Joe Wood,0.267790531
Joe Connolly,0.267754375
Benny McCoy,0.267739384
Jerry McCormick,0.267688679
John O'Brien,0.267669142
Dick Hoblitzell,0.267599884
Tony Oliva,0.267467864
John Anderson,0.267408982
Tim Hendryx,0.267383218
Charlie Householder,0.267080745
Billy Williams,0.266964321
Tommy Dowd,0.266929652
Ping Bodie,0.266850008
